"CID","Pincode","CityName/AreaName","State","Latitude","Longitude"
"112","123503","Pataudi","Haryana","28.325914382934570","76.778701782226560"
"113","123506","Farrukh Nagar","Haryana","28.447959899902344","76.822929382324220"
"114","124001","Rohtak","Haryana","28.887874603271484","76.607734680175780"
"115","124021","Asthal Bohar","Haryana","28.854015350341797","76.664161682128900"
"116","124022","Morkhra","Haryana","28.893207550048828","76.435043334960940"
"117","124029","Baland","Haryana","28.796375274658203","76.577941894531250"
"118","124102","Dujana","Haryana","28.675401687622070","76.641372680664060"
"119","124103","Jhajar H O","Haryana","28.609115600585938","76.655372619628900"
"120","124104","Jhajjar","Haryana","28.596151351928710","76.704711914062500"
"121","124107","Dighal","Haryana","28.763559341430664","76.626594543457030"
"122","124108","Machhrauli","Haryana","28.476377487182617","76.656990051269530"
"123","124109","Dhakala","Haryana","28.460863113403320","76.551116943359380"
"124","124111","Madina","Haryana","28.937545776367188","76.328620910644530"
"125","124112","Meham","Haryana","28.980413436889650","76.305534362792970"
"126","124113","Kalanaur","Haryana","28.826499938964844","76.400169372558600"
"127","124202","Dobaldhan","Haryana","28.686326980590820","76.485473632812500"
"128","124303","Sanghi","Haryana","29.031034469604492","76.629776000976560"
"129","124402","Kharkauda","Haryana","28.777067184448242","76.770317077636720"
"130","124404","Hassangarh","Haryana","28.833707809448242","76.843444824218750"
"131","124411","Aval","Haryana","28.847177505493164","76.509048461914060"
"132","124501","Sampla","Haryana","28.738496780395508","76.771034240722660"
"133","124504","Chhara","Haryana","28.676868438720703","76.739547729492190"
"134","124505","Assandah","Haryana","28.786565780639650","76.861297607421880"
"135","124507","Bahadurgarh","Haryana","28.689466476440430","76.932876586914060"
"136","124514","Lakhan Majra","Haryana","29.031055450439453","76.512527465820310"
"137","124525","Barahi","Haryana","28.737382888793945","76.893348693847660"
"138","125001","Hissar City","Haryana","29.151439666748047","75.724998474121100"
"139","125004","Hissar Agricultural Unive","Haryana","29.139955520629883","75.696685791015620"
"140","125005","Model Town Hissar","Haryana","29.204759597778320","75.628791809082030"
"141","125011","Hissar B S F","Haryana","29.135448455810547","75.745193481445310"
"142","125029","Kairu","Haryana","28.696435928344727","75.881530761718750"
"143","125032","Bawani Khera","Haryana","28.949769973754883","76.031745910644530"
"144","125033","Hansi","Haryana","29.092952728271484","75.948486328125000"
"145","125037","Nalwa","Haryana","28.947233200073242","75.825012207031250"
"146","125039","Narnaund","Haryana","29.253778457641600","76.155784606933600"
"147","125040","Tosham","Haryana","28.870197296142578","75.915306091308600"
"148","125042","Bass","Haryana","29.094358444213867","76.233917236328120"
"149","125044","Satrod Khurd","Haryana","29.116411209106445","75.819641113281250"
"150","125046","Sewani","Haryana","28.911033630371094","75.612342834472660"
"151","125047","Agroha","Haryana","29.329364776611328","75.630989074707030"
"152","125048","Badopal","Haryana","29.420106887817383","75.543167114257810"
"153","125049","Sisai","Haryana","29.217578887939453","76.004783630371100"
"154","125050","Fatehabad (Hissar)","Haryana","29.520885467529297","75.472076416015620"
"155","125051","Rattia","Haryana","29.678659439086914","75.547348022460940"
"156","125052","Mandi Adampur","Haryana","29.269025802612305","75.459297180175780"
"157","125055","Sirsa Town","Haryana","29.524957656860350","75.017036437988280"
"158","125060","Sikanderpur","Haryana","29.575313568115234","75.158683776855470"
"159","125065","Lohni","Haryana","28.706195831298828","76.042228698730470"
"160","125076","Rania","Haryana","29.528024673461914","74.837356567382810"
"161","125077","Odban","Haryana","29.546566009521484","75.009857177734380"
"162","125078","Baragudah","Haryana","29.671159744262695","75.078918457031250"
"163","125102","Ellenabad","Haryana","29.449588775634766","74.703094482421880"
"164","125103","Goriwala","Haryana","29.734428405761720","74.688964843750000"
"165","125104","Mandi Dabwali","Haryana","29.901048660278320","74.742195129394530"
"166","125106","Dharsul Kalan","Haryana","29.660804748535156","75.724639892578120"
"167","125112","Safidon","Haryana","29.417572021484375","76.062240600585940"
"168","125201","Kalanwali","Haryana","29.812259674072266","75.035507202148440"
"169","126009","Uklana Mandi","Haryana","29.507383346557617","75.881561279296880"
"170","126010","Barwala","Haryana","29.366117477416992","75.907066345214840"
"171","126101","Julana","Haryana","29.186304092407227","76.383514404296880"
"172","126102","Chaura Kuam Jind","Haryana","29.322847366333008","76.361831665039060"
"173","126110","Ram Rai","Haryana","29.379859924316406","76.441772460937500"
"174","126111","Shahpur","Haryana","29.384057998657227","76.515830993652340"
"175","126113","Pilukhera","Haryana","29.340728759765625","76.518188476562500"
"176","126114","Shamlo Kalan","Haryana","29.258687973022460","76.356002807617190"
"177","126115","Uchana","Haryana","29.457576751708984","76.220336914062500"
"178","126116","Nangal Fertilizer","Haryana","29.582298278808594","76.147224426269530"
"179","131001","Model Town","Haryana","28.992691040039062","77.015411376953120"
"180","131023","Jakhauli","Haryana","28.926822662353516","77.138893127441400"
"181","131024","Juan","Haryana","29.050279617309570","76.881790161132810"
"182","131027","Murthal","Haryana","29.022609710693360","77.062652587890620"
"183","131029","P S Rai","Haryana","28.936708450317383","77.094688415527340"
"184","131101","Ganaur","Haryana","29.153810501098633","76.989501953125000"
"185","131102","Purkhas","Haryana","29.103948593139650","76.948799133300780"
"186","131103","Nahri","Haryana","28.846424102783203","76.997306823730470"
"187","132001","Karnal M T","Haryana","29.688722610473633","76.996147155761720"
"188","132024","Nissing","Haryana","29.726427078247070","76.746017456054690"
"189","132026","Pundri","Haryana","29.760761260986328","76.559051513671880"
"190","132027","Kaithal","Haryana","29.799659729003906","76.398986816406250"
"191","132035","Guhla","Haryana","30.038244247436523","76.297569274902340"
"192","132036","Jundla","Haryana","29.651527404785156","76.869216918945310"
"193","132037","Madhuban","Haryana","29.610889434814453","76.963935852050780"
"194","132039","Assandh","Haryana","29.523260116577150","76.589187622070310"
"195","132041","Indri Industrial Area","Haryana","29.878501892089844","77.056297302246100"
"196","132043","Pai","Haryana","29.656431198120117","76.540420532226560"
"197","132046","Salwan","Haryana","29.508092880249023","76.752914428710940"
"198","132101","Samalkha","Haryana","29.256912231445312","76.990921020507810"
"199","132102","Patti Kalan","Haryana","29.206659317016600","77.020629882812500"
"200","132103","Panipat Mandi","Haryana","29.400058746337890","76.970741271972660"
"201","132104","Panipat G T Road","Haryana","29.385641098022460","76.984489440917970"
"202","132108","Panipat","Haryana","29.393096923828125","76.951354980468750"
"203","132113","Madlanda","Haryana","29.418392181396484","76.799621582031250"
"204","132116","Tarauri","Haryana","29.801837921142578","76.929847717285160"
"205","132117","Nilokheri","Haryana","29.860078811645508","76.938819885253900"
"206","132118","Engg College Kurukshetra","Haryana","29.969375610351562","76.848281860351560"
"207","132128","Pehowa","Haryana","29.978372573852540","76.583236694335940"
"208","132135","Shahbad Markhanda","Haryana","30.163856506347656","76.870338439941400"
"209","132145","Naultha","Haryana","29.310743331909180","76.905174255371100"
"210","133001","Ambala","Haryana","30.341413497924805","76.851913452148440"
"211","133004","Ambala Cantt","Haryana","30.347434997558594","76.808807373046880"
"212","133005","Babyal","Haryana","30.341882705688477","76.850112915039060"
"213","133102","Kesri","Haryana","30.233135223388672","76.904594421386720"
"214","133104","Saha","Haryana","30.311246871948242","76.966491699218750"
"215","133201","Barara","Haryana","30.205575942993164","77.043510437011720"
"216","133203","Mullana","Haryana","30.271787643432617","77.054603576660160"
"217","133204","Sadhaura","Haryana","30.415378570556640","77.218589782714840"
"218","133206","Sarawan","Haryana","30.292905807495117","77.222343444824220"
"219","133207","Ugala","Haryana","30.252273559570312","77.048698425292970"
"220","133301","B C W Surajpur","Haryana","30.878381729125977","76.853759765625000"
"221","133302","Kalka","Haryana","30.837364196777344","76.938270568847660"
"222","134002","Ambala City","Haryana","30.381696701049805","76.777435302734380"
"223","134003","Ambala City Model Town","Haryana","30.367725372314453","76.782745361328120"
"224","134007","Baldev Nagar","Haryana","30.372728347778320","76.805969238281250"
"225","134102","Pinjore","Haryana","30.804441452026367","76.914810180664060"
"226","134104","Crpf Punjore","Haryana","30.799556732177734","76.915184020996100"
"227","134108","Panchkula Gurukul","Haryana","30.695640563964844","76.845703125000000"
"228","134109","Panchkula","Haryana","30.696588516235350","76.853096008300780"
"229","134112","Panchkula Sec 4","Haryana","30.473260879516600","76.878288269042970"
"230","134113","Panchkula Sec 15","Haryana","30.680677413940430","76.839027404785160"
"231","134118","Barwala","Haryana","30.558218002319336","76.940010070800780"
"232","134202","Shahzadpur","Haryana","30.428796768188477","77.029624938964840"
"233","134203","Naraingarh","Haryana","30.446302413940430","77.120780944824220"
"234","134204","Raipur Rani","Haryana","30.557838439941406","77.029937744140620"
"235","134205","Morni","Haryana","30.687759399414062","77.087165832519530"
"236","135001","Yamuna Nagar","Haryana","30.143951416015625","77.295463562011720"
"237","135002","Jagadhri Workshop","Haryana","30.136833190917970","77.279884338378900"
"238","135003","Jagadhri","Haryana","30.166381835937500","77.315620422363280"
"239","135103","Chhachhrauli","Haryana","30.230669021606445","77.305595397949220"
"240","140001","Rup Nagar College","Punjab","31.003288269042970","76.438758850097660"
"241","140102","Lutheri","Punjab","30.829690933227540","76.494804382324220"
"242","140104","Sahauran","Punjab","30.774984359741210","76.619987487792970"
"243","140109","Khizrabad West","Punjab","30.875944137573242","76.656188964843750"
"244","140112","Chamkaur Sahib","Punjab","30.876359939575195","76.360946655273440"
"245","140117","Nurpur Bedi","Punjab","31.165611267089844","76.478103637695310"
"246","140118","Anandpur Sahib","Punjab","31.235921859741210","76.495803833007810"
"247","140124","Nangal Labour","Punjab","31.378517150878906","76.372779846191400"
"248","140126","Nangal Sector 2","Punjab","31.308298110961914","76.348991394042970"
"249","140301","Kharar","Punjab","30.758859634399414","76.652915954589840"
"250","140306","Manauli","Punjab","30.657133102416992","76.726242065429690"
"251","140307","Landran","Punjab","30.705184936523438","76.656677246093750"
"252","140401","Rajpura","Punjab","30.481952667236328","76.589042663574220"
"253","140405","Sangatpursodhian","Punjab","30.571117401123047","76.317520141601560"
"254","140406","Hamayunpur","Punjab","30.619981765747070","76.399185180664060"
"255","140412","Bassi","Punjab","30.681144714355470","76.447296142578120"
"256","140413","Gharuan","Punjab","30.774843215942383","76.563835144042970"
"257","140501","Lairu","Punjab","30.466766357421875","76.813659667968750"
"258","140506","Dappar Ammunition Depot","Punjab","30.544885635375977","76.771415710449220"
"259","140601","Banur","Punjab","30.550996780395508","76.712287902832030"
"260","140602","Manakpur","Punjab","30.587627410888672","76.624656677246100"
"261","140701","Kauli","Punjab","30.388206481933594","76.553031921386720"
"262","140702","Ghanaur","Punjab","30.331192016601562","76.610000610351560"
"263","140802","Sanghol","Punjab","30.776760101318360","76.388435363769530"
"264","141001","Ludhiana","Punjab","30.903198242187500","75.829292297363280"
"265","141002","Colony Ropar","Punjab","30.902994155883790","75.823318481445310"
"266","141003","Ludhiana","Punjab","30.877571105957030","75.865570068359380"
"267","141004","P A P Lines","Punjab","30.911981582641600","75.815544128417970"
"268","141007","Ludhiana","Punjab","30.923324584960938","75.878372192382810"
"269","141008","Kidwai Nagar","Punjab","30.927679061889650","75.846542358398440"
"270","141102","Dakha","Punjab","30.843750000000000","75.680671691894530"
"271","141104","K C G S Sudhar","Punjab","30.784898757934570","75.643951416015620"
"272","141105","Saraba","Punjab","30.773824691772460","75.652206420898440"
"273","141106","Haliwara A D","Punjab","30.765983581542970","75.651519775390620"
"274","141107","Halwara","Punjab","30.721864700317383","75.638854980468750"
"275","141108","Pakhowal","Punjab","30.705379486083984","75.692520141601560"
"276","141109","Raikot","Punjab","30.655529022216797","75.590759277343750"
"277","141113","Katni Kalan","Punjab","30.849197387695312","76.081054687500000"
"278","141114","Samrala","Punjab","30.835170745849610","76.192810058593750"
"279","141115","Machhiwara","Punjab","30.911678314208984","76.195716857910160"
"280","141116","Gill","Punjab","30.809623718261720","75.808280944824220"
"281","141118","Frhlon","Punjab","30.741041183471680","75.855628967285160"
"282","141119","Malaudh","Punjab","30.634845733642578","75.936904907226560"
"283","141120","Sanehwal","Punjab","30.840700149536133","75.979576110839840"
"284","141121","Bahlolpur","Punjab","30.866920471191406","76.279907226562500"
"285","141122","Jaspal Bangar","Punjab","30.838901519775390","75.899490356445310"
"286","141201","Kila Raipur","Punjab","30.766958236694336","75.823364257812500"
"287","141203","Narangwal","Punjab","30.754247665405273","75.780769348144530"
"288","141204","Ghungrana","Punjab","30.698537826538086","75.840370178222660"
"289","141205","Latala","Punjab","30.683225631713867","75.753128051757810"
"290","141206","Ghawaddi","Punjab","30.757434844970703","75.913345336914060"
"291","141310","Railway Road","Punjab","31.126436233520508","75.476135253906250"
"292","141401","Khanna H O","Punjab","30.701738357543945","76.222709655761720"
"293","141412","Daheru","Punjab","30.750829696655273","76.116317749023440"
"294","141416","Payal","Punjab","30.716743469238280","76.050918579101560"
"295","141417","Rahawan","Punjab","30.739522933959960","76.176948547363280"
"296","141418","Rampur","Punjab","30.805316925048828","76.050643920898440"
"297","141419","Ghurani Kalan","Punjab","30.726140975952150","75.940040588378900"
"298","141421","Doraha","Punjab","30.793787002563477","76.033912658691400"
"299","142001","Industrial Area Moga","Punjab","30.811780929565430","75.174224853515620"
"300","142011","Dalla","Punjab","30.815141677856445","75.253952026367190"
"301","142023","Man","Punjab","30.821825027465820","75.622756958007810"
"302","142026","Jagraon Tehsil","Punjab","30.802742004394530","75.482452392578120"
"303","142027","Ayali Kalan","Punjab","30.916896820068360","75.721687316894530"
"304","142029","Jodhan","Punjab","30.799942016601562","75.756546020507810"
"305","142031","Hathur","Punjab","30.600742340087890","75.429252624511720"
"306","142032","Bassian","Punjab","30.634830474853516","75.522193908691400"
"307","142034","Manoke(Ludhiana)","Punjab","30.678684234619140","75.500724792480470"
"308","142037","Badhni Kalan","Punjab","30.678968429565430","75.341690063476560"
"309","142040","Canal Colony","Punjab","30.727270126342773","75.273834228515620"
"310","142042","Dharamkot","Punjab","30.940706253051758","75.232261657714840"
"311","142044","Makhu","Punjab","31.105436325073242","74.980651855468750"
"312","142046","Pattohira Singh","Punjab","30.559686660766600","75.234184265136720"
"313","142047","Ram Road Zira","Punjab","30.975017547607422","74.973312377929690"
"314","142048","Ghall Kalan","Punjab","30.807468414306640","75.045310974121100"
"315","142050","Talwandi Bhai","Punjab","30.926906585693360","74.896148681640620"
"316","142052","Ferozshah","Punjab","30.877641677856445","74.787330627441400"
"317","142053","Dhudike","Punjab","30.774316787719727","75.342796325683600"
"318","142055","Nihal Singh Wala","Punjab","30.588087081909180","75.285102844238280"
"319","142057","Samadh Bhal","Punjab","30.551950454711914","75.137756347656250"
"320","143001","Amritsar","Punjab","31.656845092773438","74.861862182617190"
"321","143002","Amritsar","Punjab","31.625488281250000","74.869293212890620"
"322","143004","Khanna Ngr Amritsar","Punjab","31.664787292480470","74.918281555175780"
"323","143006","Amritsar","Punjab","31.616519927978516","74.885795593261720"
"324","143102","Ajnala","Punjab","31.843547821044922","74.726493835449220"
"325","143103","Chamiari","Punjab","31.896900177001953","74.875808715820310"
"326","143104","Amritsar","Punjab","31.658592224121094","74.878288269042970"
"327","143105","Chheharta Railway Station","Punjab","31.633953094482422","74.807212829589840"
"328","143108","Attari","Punjab","31.597721099853516","74.605560302734380"
"329","143110","Preet Nagar","Punjab","31.717430114746094","74.626342773437500"
"330","143111","Khilchian","Punjab","31.549480438232422","75.174858093261720"
"331","143112","Rayon Silk Mills","Punjab","31.519975662231445","75.193679809570310"
"332","143113","Fatehpur Rajputan","Punjab","31.641225814819336","74.929290771484380"
"333","143115","Jandiala Guru","Punjab","31.572206497192383","75.008064270019530"
"334","143116","Thermal Power","Punjab","31.640403747558594","75.182373046875000"
"335","143117","Khadur Sahib","Punjab","31.421792984008790","75.104072570800780"
"336","143202","Baba Bakala","Punjab","31.556062698364258","75.266281127929690"
"337","143301","Chabhal","Punjab","31.485956192016600","74.785072326660160"
"338","143304","Kacha Pacca","Punjab","31.293502807617188","74.682937622070310"
"339","143305","Khalra","Punjab","31.278242111206055","74.551948547363280"
"340","143401","Chowk Darbar Sahib","Punjab","31.459850311279297","74.919471740722660"
"341","143406","Kang","Punjab","31.505502700805664","75.021965026855470"
"342","143407","Fatehbad (Tarn Taran)","Punjab","31.384561538696290","75.093574523925780"
"343","143408","Chohla Sahib","Punjab","31.231300354003906","74.999404907226560"
"344","143410","Sarhali","Punjab","31.280801773071290","74.945899963378900"
"345","143411","Dhotian","Punjab","31.381956100463867","75.002876281738280"
"346","143412","Harike","Punjab","31.190748214721680","74.939758300781250"
"347","143415","Kairon","Punjab","31.335542678833008","74.855407714843750"
"348","143416","Patti","Punjab","31.259830474853516","74.814132690429690"
"349","143419","Khem Karan","Punjab","31.165571212768555","74.584075927734380"
"350","143501","Verka","Punjab","31.655542373657227","74.937065124511720"
"351","143504","Chawinda Deviwala","Punjab","31.739421844482422","75.095504760742190"
"352","143505","N G Batala","Punjab","31.816028594970703","75.207916259765620"
"353","143506","Batala","Punjab","31.819353103637695","75.217041015625000"
"354","143512","Kalanaur(Gurdespur)","Punjab","31.997169494628906","75.184700012207030"
"355","143514","Ghoman","Punjab","31.683666229248047","75.381721496582030"
"356","143515","Dhariwal","Punjab","31.817083358764650","75.397209167480470"
"357","143516","Qadian","Punjab","31.818607330322266","75.375785827636720"
"358","143518","Maja Singh","Punjab","31.889215469360350","75.303833007812500"
"359","143521","Trimu Rd","Punjab","32.036666870117190","75.398963928222660"
"360","143526","Dorangla","Punjab","32.071636199951170","75.323013305664060"
"361","143527","Harchowal","Punjab","31.781333923339844","75.450172424316400"
"362","143528","Kahnuwan","Punjab","31.906555175781250","75.446212768554690"
"363","143529","Tiber","Punjab","31.967987060546875","75.415107727050780"
"364","143530","Tibri","Punjab","31.995849609375000","75.455810546875000"
"365","143531","Dina Nagar","Punjab","32.126655578613280","75.473365783691400"
"366","143534","Taragarh","Punjab","32.191699981689450","75.463943481445310"
"367","143601","Majitha","Punjab","31.708089828491210","74.928199768066400"
"368","143602","Fatehgarh Churian","Punjab","31.861112594604492","74.964576721191400"
"369","143603","Ram Dass","Punjab","31.965393066406250","74.908393859863280"
"370","143604","Dera Baba Nanak","Punjab","32.031742095947266","75.027473449707030"
"371","144001","Jalandhar City","Punjab","31.318872451782227","75.577896118164060"
"372","144002","Jalandhar","Punjab","31.326354980468750","75.556457519531250"
"373","144003","Jalandhar","Punjab","31.299890518188477","75.573341369628900"
"374","144004","Jalandhar","Punjab","31.351886749267578","75.580253601074220"
"375","144005","Jalandhar","Punjab","31.316720962524414","75.605354309082030"
"376","144006","Jalandhar","Punjab","31.315790176391600","75.584442138671880"
"377","144007","Basti Gujan","Punjab","31.318450927734375","75.630828857421880"
"378","144009","Chogetti","Punjab","31.346525192260742","75.615783691406250"
"379","144011","Regional Engg College","Punjab","31.393297195434570","75.531204223632810"
"380","144020","Jamsher","Punjab","31.244913101196290","75.616989135742190"
"381","144021","Jalandhar","Punjab","31.343158721923828","75.553543090820310"
"382","144022","Garha","Punjab","31.296354293823242","75.592002868652340"
"383","144026","Lambra","Punjab","31.285718917846680","75.560249328613280"
"384","144027","O D Suranassi","Punjab","31.371530532836914","75.553451538085940"
"385","144102","Adampur Doaba","Punjab","31.416294097900390","75.705650329589840"
"386","144103","Adampur A D","Punjab","31.429414749145508","75.716941833496100"
"387","144203","Tanda (Hoshiarpur)","Punjab","31.670963287353516","75.642448425292970"
"388","144204","Urmar","Punjab","31.674495697021484","75.633682250976560"
"389","144205","Dasuya H O","Punjab","31.818166732788086","75.660972595214840"
"390","144206","Dholbaha","Punjab","31.765892028808594","75.852783203125000"
"391","144207","Garhdiwala","Punjab","31.735704421997070","75.760940551757810"
"392","144208","Hariana","Punjab","31.625539779663086","75.833030700683600"
"393","144209","Janauri","Punjab","31.713134765625000","75.893531799316400"
"394","144214","Tanda Ram Sahai","Punjab","31.922878265380860","75.589965820312500"
"395","144216","Talwara Township","Punjab","31.947343826293945","75.868865966796880"
"396","144221","Hajipur","Punjab","31.977312088012695","75.740623474121100"
"397","144222","Datarpur","Punjab","31.894723892211914","75.756553649902340"
"398","144223","Kamani Devi","Punjab","31.872652053833008","75.842315673828120"
"399","144303","Kala Bakra","Punjab","31.476251602172850","75.635017395019530"
"400","144305","Khudda","Punjab","31.750196456909180","75.637596130371100"
"401","144401","Phagwara","Punjab","31.219011306762695","75.801719665527340"
"402","144402","Satnampura","Punjab","31.227680206298828","75.719223022460940"
"403","144403","Ranipur","Punjab","31.263128280639650","75.754112243652340"
"404","144404","Ajnoha","Punjab","31.327978134155273","75.896179199218750"
"405","144408","Panchhat","Punjab","31.333101272583008","75.879989624023440"
"406","144410","Phillaur","Punjab","31.027994155883790","75.803146362304690"
"407","144417","Aur","Punjab","31.056861877441406","75.999481201171880"
"408","144418","Barapind","Punjab","31.115037918090820","75.813354492187500"
"409","144421","Sahlon","Punjab","31.090045928955078","76.076675415039060"
"410","144422","Uzapur","Punjab","31.049377441406250","75.957466125488280"
"411","144502","Dosanjh Kalan","Punjab","31.157787322998047","75.858406066894530"
"412","144503","Pharla","Punjab","31.227239608764650","75.890014648437500"
"413","144505","Banga","Punjab","31.184604644775390","75.991989135742190"
"414","144506","Mahil Gaila","Punjab","31.205791473388672","76.060134887695310"
"415","144508","Naura (Jalandhar)","Punjab","31.144063949584960","76.060684204101560"
"416","144509","Khankhana","Punjab","31.154392242431640","75.962295532226560"
"417","144510","Ladhana Jhikka","Punjab","31.228431701660156","75.991226196289060"
"418","144511","Dosanjh Khurd","Punjab","31.116418838500977","75.995872497558600"
"419","144512","Kahma","Punjab","31.165813446044922","76.035026550292970"
"420","144514","Nawanshahr","Punjab","31.121891021728516","76.122993469238280"
"421","144515","Jadla","Punjab","31.029554367065430","76.197280883789060"
"422","144516","Langroya","Punjab","31.107637405395508","76.155929565429690"
"423","144517","Rahon","Punjab","31.064737319946290","76.119453430175780"
"424","144518","Garcha","Punjab","31.031150817871094","76.067527770996100"
"425","144521","Bala Chaur","Punjab","31.063610076904297","76.302360534667970"
"426","144522","Kathgarh","Punjab","31.033353805541992","76.390579223632810"
"427","144524","Saroa","Punjab","31.190801620483400","76.260978698730470"
"428","144525","Sahilba","Punjab","31.146236419677734","76.266487121582030"
"429","144526","Mehandpur","Punjab","31.118541717529297","76.246467590332030"
"430","144528","Rampur Bilron","Punjab","31.254152297973633","76.110267639160160"
"431","144529","Saila Khurd","Punjab","31.295354843139650","76.086585998535160"
"432","144530","Jaijon","Punjab","31.346460342407227","76.146423339843750"
"433","144601","Kapurthala","Punjab","31.376777648925780","75.356552124023440"
"434","144623","Kala Singhian","Punjab","31.276433944702150","75.479377746582030"
"435","144626","Lodhi","Punjab","31.194307327270508","75.201660156250000"
"436","144628","Tharha Jadid","Punjab","31.310405731201172","75.214035034179690"
"437","144629","Lohian","Punjab","31.160520553588867","75.207519531250000"
"438","144701","Malsian","Punjab","31.149230957031250","75.305496215820310"
"439","144801","Kartarpur Qilla","Punjab","31.441137313842773","75.500022888183600"
"440","144804","Dhilwan","Punjab","31.511146545410156","75.342224121093750"
"441","145001","Pathankot","Punjab","32.271865844726560","75.657310485839840"
"442","145022","Dunera","Punjab","32.444656372070310","75.884559631347660"
"443","145025","Malikpur","Punjab","32.261627197265625","75.578514099121100"
"444","145026","Narot Jaimal Singh","Punjab","32.277778625488280","75.442855834960940"
"445","145027","Haryal","Punjab","32.291870117187500","75.378723144531250"
"446","146001","Hoshiarpur","Punjab","31.529104232788086","75.880676269531250"
"447","146022","Piplanwala","Punjab","31.510030746459960","75.863868713378900"
"448","146023","Bajwara","Punjab","31.522047042846680","75.953544616699220"
"449","146101","Barian Kalan","Punjab","31.386016845703125","76.001106262207030"
"450","146102","Bassi Kalan","Punjab","31.445127487182617","75.998863220214840"
"451","146105","Mahilpur","Punjab","31.384511947631836","75.998321533203120"
"452","146107","Paldi","Punjab","31.326667785644530","75.996864318847660"
"453","146111","Purhiran","Punjab","31.453176498413086","75.877571105957030"
"454","146112","Rajpur Bhayan","Punjab","31.402463912963867","75.897590637207030"
"455","146114","Nanda Chaur","Punjab","31.565448760986328","75.756362915039060"
"456","147001","Colony Patiala","Punjab","30.339916229248047","76.387886047363280"
"457","147002","Univ P O Patiala","Punjab","30.347890853881836","76.430633544921880"
"458","147021","Bahadurgarh(Patiala)","Punjab","30.366310119628906","76.479927062988280"
"459","147101","Samana","Punjab","30.184450149536133","76.224617004394530"
"460","147102","Ghagga","Punjab","29.988880157470703","76.150009155273440"
"461","147103","Sanaur","Punjab","30.302757263183594","76.454620361328120"
"462","147104","Chinarthal Kalan","Punjab","30.516101837158203","76.342361450195310"
"463","147105","Patran","Punjab","29.905557632446290","76.089317321777340"
"464","147201","Nabha","Punjab","30.373508453369140","76.152389526367190"
"465","147203","Amloh","Punjab","30.595827102661133","76.211433410644530"
"466","147301","Mandi Gobindgarh","Punjab","30.664508819580078","76.290344238281250"
"467","148001","Sangrur","Punjab","30.249891281127930","75.837753295898440"
"468","148020","Sandhaur","Punjab","30.555517196655273","75.742866516113280"
"469","148021","Ahmedgarh","Punjab","30.676013946533203","75.828887939453120"
"470","148022","Amargarh","Punjab","30.471595764160156","76.011558532714840"
"471","148023","Malerkotla","Punjab","30.522006988525390","75.884895324707030"
"472","148024","Dhuri","Punjab","30.377107620239258","75.848342895507810"
"473","148027","Pakki Khanauri","Punjab","29.822063446044922","76.087585449218750"
"474","148029","Cheema","Punjab","30.095048904418945","75.672256469726560"
"475","148031","Lehragaga","Punjab","29.937629699707030","75.804664611816400"
"476","148033","Akalgarh","Punjab","29.827411651611328","75.981872558593750"
"477","148034","Ladda","Punjab","30.314390182495117","75.824371337890620"
"478","148035","Dirba","Punjab","30.073497772216797","75.985725402832030"
"479","148101","Barnala","Punjab","30.372863769531250","75.542434692382810"
"480","148104","Mahilkalan","Punjab","30.527084350585938","75.555458068847660"
"481","148105","Dhanaula","Punjab","30.283336639404297","75.580177307128900"
"482","148106","Longowal","Punjab","30.225202560424805","75.687248229980470"
"483","148107","Hadiaya","Punjab","30.307952880859375","75.479942321777340"
"484","148108","Tapa","Punjab","30.301630020141600","75.380432128906250"
"485","151001","Nai Basti","Punjab","30.214178085327150","74.950134277343750"
"486","151102","Nathana","Punjab","30.331457138061523","75.082412719726560"
"487","151103","Rampura Phul","Punjab","30.265377044677734","75.240264892578120"
"488","151104","Phul","Punjab","30.316160202026367","75.252708435058600"
"489","151108","Salabatpur","Punjab","30.483879089355470","75.198020935058600"
"490","151202","Jaitu","Punjab","30.309505462646484","74.956230163574220"
"491","151203","Faridkot Mandi","Punjab","30.674888610839844","74.756423950195310"
"492","151204","Rlwy Bazar","Punjab","30.581054687500000","74.820602416992190"
"493","151207","Panjgrain Kalan","Punjab","30.613706588745117","74.920410156250000"
"494","151208","Bargari","Punjab","30.521924972534180","74.937347412109380"
"495","151210","Alamwala","Punjab","30.194061279296875","74.408126831054690"
"496","151301","Raman","Punjab","29.963022232055664","74.943695068359380"
"497","151302","Talwasdi Saboo","Punjab","29.974891662597656","75.092834472656250"
"498","151401","Sangat","Punjab","30.065734863281250","74.786811828613280"
"499","151501","Bareta","Punjab","29.862117767333984","75.680702209472660"
"500","151505","Mansa","Punjab","29.979269027709960","75.394691467285160"
"501","151506","Jhunir","Punjab","29.797225952148438","75.330192565917970"
"502","151507","Sardulgarh","Punjab","29.684665679931640","75.238975524902340"
"503","151509","Maur","Punjab","30.088745117187500","75.218498229980470"
"504","152001","Railway Station","Punjab","30.912841796875000","74.597137451171880"
"505","152005","Kandwala Amarkot","Punjab","30.975452423095703","74.764953613281250"
"506","152021","Mallanwala","Punjab","31.058807373046875","74.810142517089840"
"507","152023","Mamdot","Punjab","30.701820373535156","74.313987731933600"
"508","152024","Jalalabad","Punjab","30.633195877075195","74.276283264160160"
"509","152025","Bariwala","Punjab","30.508745193481445","74.666587829589840"
